Transaction_ID,Customer_ID,Transaction_Date,Age,Gender,City,Account_Type,Transaction_Type,Payment_Method,Amount,Balance
TXN004914,1547,2024-12-24 16:26:12.637263,53,Male,Pune,Savings,Deposit,ATM,72789.27,283983.77
TXN004915,1696,2024-12-24 18:11:20.468046,26,Male,Hyderabad,Savings,Transfer,Debit Card,89243.64,470829.02
TXN004916,1286,2024-12-24 19:56:28.298829,33,Male,Delhi,Current,Withdrawal,ATM,11934.36,244626.38
TXN004917,1057,2024-12-24 21:41:36.129612,53,Male,Hyderabad,Savings,Transfer,UPI,8359.52,80434.1
TXN004918,1734,2024-12-24 23:26:43.960396,65,Male,Chennai,Current,Withdrawal,UPI,32103.43,216218.24
TXN004919,1303,2024-12-25 01:11:51.791179,68,Male,Mumbai,Current,Withdrawal,ATM,54675.48,241872.83
TXN004920,1163,2024-12-25 02:56:59.621962,50,Male,Mumbai,Savings,Deposit,ATM,10078.75,384159.31
TXN004921,1019,2024-12-25 04:42:07.452745,48,Male,Delhi,Savings,Transfer,UPI,71625.58,101618.19
TXN004922,1370,2024-12-25 06:27:15.283528,23,Female,Pune,Savings,Withdrawal,ATM,55653.81,176716.37
TXN004923,1264,2024-12-25 08:12:23.114311,27,Female,Hyderabad,Current,Transfer,UPI,74871.28,29764.02
TXN004924,1794,2024-12-25 09:57:30.945094,33,Male,Bangalore,Current,Deposit,Debit Card,35855.59,352479.08
TXN004925,1113,2024-12-25 11:42:38.775877,21,Male,Chennai,Savings,Withdrawal,ATM,40169.55,373246.51
TXN004926,1488,2024-12-25 13:27:46.606660,39,Male,Hyderabad,Savings,Withdrawal,Net Banking,80776.4,231309.73
TXN004927,1327,2024-12-25 15:12:54.437443,30,Female,Bangalore,Savings,Deposit,ATM,26774.24,271442.99
TXN004928,1542,2024-12-25 16:58:02.268226,33,Female,Chennai,Current,Withdrawal,Net Banking,38203.55,376157.85
TXN004929,1647,2024-12-25 18:43:10.099009,69,Male,Chennai,Current,Withdrawal,ATM,1447.95,137809.21
TXN004930,1579,2024-12-25 20:28:17.929792,46,Male,Mumbai,Savings,Deposit,ATM,55576.55,305447.82
TXN004931,1065,2024-12-25 22:13:25.760576,23,Male,Delhi,Savings,Deposit,UPI,85161.23,482140.08
TXN004932,1292,2024-12-25 23:58:33.591359,43,Female,Hyderabad,Savings,Withdrawal,UPI,2886.34,330694.07
TXN004933,1025,2024-12-26 01:43:41.422142,28,Male,Chennai,Savings,Deposit,Net Banking,61417.59,43664.52
TXN004934,1549,2024-12-26 03:28:49.252925,41,Female,Hyderabad,Current,Withdrawal,UPI,84560.31,148678.73
TXN004935,1001,2024-12-26 05:13:57.083708,46,Female,Chennai,Savings,Withdrawal,UPI,49443.8,261967.67
TXN004936,1911,2024-12-26 06:59:04.914491,20,Male,Pune,Savings,Deposit,Debit Card,31370.86,40972.03
TXN004937,1549,2024-12-26 08:44:12.745274,69,Female,Mumbai,Savings,Deposit,ATM,99658.72,339902.06
TXN004938,1141,2024-12-26 10:29:20.576057,27,Male,Delhi,Savings,Transfer,UPI,6576.64,328835.04
TXN004939,1744,2024-12-26 12:14:28.406840,18,Female,Bangalore,Savings,Deposit,UPI,21121.31,438780.23
TXN004940,1648,2024-12-26 13:59:36.237623,69,Female,Bangalore,Current,Withdrawal,ATM,88535.94,252496.43
TXN004941,1901,2024-12-26 15:44:44.068406,60,Male,Pune,Savings,Withdrawal,ATM,29800.96,347608.58
TXN004942,1188,2024-12-26 17:29:51.899189,43,Male,Mumbai,Savings,Transfer,Debit Card,82002.68,95099.01
TXN004943,1128,2024-12-26 19:14:59.729973,29,Female,Chennai,Savings,Deposit,UPI,33386.81,6420.5
TXN004944,1201,2024-12-26 21:00:07.560756,31,Female,Mumbai,Savings,Transfer,Debit Card,81216.9,90265.73
TXN004945,1127,2024-12-26 22:45:15.391539,42,Female,Delhi,Savings,Withdrawal,Debit Card,68604.3,35796.23
TXN004946,1257,2024-12-27 00:30:23.222322,25,Male,Bangalore,Savings,Deposit,Debit Card,46905.39,216720.42
TXN004947,1676,2024-12-27 02:15:31.053105,60,Male,Hyderabad,Savings,Deposit,UPI,52342.24,236810.15
TXN004948,1547,2024-12-27 04:00:38.883888,21,Male,Bangalore,Savings,Withdrawal,UPI,17848.19,324013.99
TXN004949,1194,2024-12-27 05:45:46.714671,45,Male,Delhi,Current,Deposit,ATM,11676.81,74682.07
TXN004950,1703,2024-12-27 07:30:54.545454,24,Female,Chennai,Savings,Withdrawal,Net Banking,71722.58,111284.47
TXN004951,1104,2024-12-27 09:16:02.376237,27,Female,Mumbai,Savings,Transfer,Debit Card,84872.46,400171.45
TXN004952,1535,2024-12-27 11:01:10.207020,68,Female,Bangalore,Savings,Withdrawal,ATM,72224.88,290378.63
TXN004953,1265,2024-12-27 12:46:18.037803,53,Female,Bangalore,Current,Withdrawal,Net Banking,91295.18,19534.98
TXN004954,1802,2024-12-27 14:31:25.868586,19,Female,Hyderabad,Savings,Transfer,UPI,89018.83,424960.31
TXN004955,1942,2024-12-27 16:16:33.699369,43,Male,Mumbai,Savings,Transfer,Debit Card,77840.91,316753.77
TXN004956,1974,2024-12-27 18:01:41.530153,70,Male,Hyderabad,Savings,Deposit,Debit Card,89822.88,97386.36
TXN004957,1384,2024-12-27 19:46:49.360936,67,Female,Hyderabad,Savings,Withdrawal,Net Banking,16805.64,129772.54
TXN004958,1260,2024-12-27 21:31:57.191719,31,Female,Chennai,Current,Withdrawal,Net Banking,73162.97,279005.97
TXN004959,1414,2024-12-27 23:17:05.022502,33,Female,Bangalore,Current,Deposit,ATM,75392.29,282596.58
TXN004960,1991,2024-12-28 01:02:12.853285,60,Female,Pune,Savings,Deposit,UPI,15482.26,403568.39
TXN004961,1358,2024-12-28 02:47:20.684068,59,Female,Mumbai,Savings,Deposit,ATM,90967.37,182498.41
TXN004962,1075,2024-12-28 04:32:28.514851,34,Female,Chennai,Savings,Withdrawal,Net Banking,977.64,276905.06
TXN004963,1355,2024-12-28 06:17:36.345634,63,Female,Pune,Savings,Deposit,Debit Card,43517.04,293356.3
TXN004964,1584,2024-12-28 08:02:44.176417,39,Female,Chennai,Current,Withdrawal,UPI,2245.76,281544.83
TXN004965,1771,2024-12-28 09:47:52.007200,21,Male,Chennai,Savings,Withdrawal,UPI,52383.45,41088.39
TXN004966,1910,2024-12-28 11:32:59.837983,36,Female,Delhi,Savings,Withdrawal,ATM,41274.4,208570.17
TXN004967,1188,2024-12-28 13:18:07.668766,19,Female,Delhi,Current,Withdrawal,ATM,62343.89,172747.64
TXN004968,1973,2024-12-28 15:03:15.499549,56,Male,Chennai,Savings,Withdrawal,UPI,76667.77,496424.97
TXN004969,1685,2024-12-28 16:48:23.330333,26,Male,Delhi,Savings,Transfer,Debit Card,76880.67,235515.84
TXN004970,1992,2024-12-28 18:33:31.161116,36,Female,Mumbai,Savings,Transfer,UPI,72249.94,220437.8
TXN004971,1290,2024-12-28 20:18:38.991899,33,Male,Bangalore,Current,Transfer,ATM,10277.56,244425.35
TXN004972,1045,2024-12-28 22:03:46.822682,42,Male,Pune,Current,Deposit,UPI,41802.11,460044.88
TXN004973,1573,2024-12-28 23:48:54.653465,65,Female,Mumbai,Savings,Deposit,Net Banking,81613.45,307669.66
TXN004974,1083,2024-12-29 01:34:02.484248,35,Male,Bangalore,Current,Withdrawal,Debit Card,65464.59,197625.98
TXN004975,1123,2024-12-29 03:19:10.315031,40,Female,Delhi,Savings,Withdrawal,UPI,68134.69,456725.81
TXN004976,1358,2024-12-29 05:04:18.145814,70,Female,Pune,Savings,Deposit,ATM,22769.91,465272.26
TXN004977,1528,2024-12-29 06:49:25.976597,38,Female,Mumbai,Current,Deposit,UPI,32573.48,135834.8
TXN004978,1066,2024-12-29 08:34:33.807380,28,Male,Hyderabad,Savings,Transfer,Net Banking,95585.54,199731.07
TXN004979,1936,2024-12-29 10:19:41.638163,56,Male,Chennai,Savings,Deposit,Debit Card,84707.83,483397.04
TXN004980,1657,2024-12-29 12:04:49.468946,58,Female,Bangalore,Savings,Withdrawal,Debit Card,16575.68,272819.1
TXN004981,1375,2024-12-29 13:49:57.299729,21,Female,Bangalore,Savings,Deposit,UPI,54514.84,218713.81
TXN004982,1162,2024-12-29 15:35:05.130513,42,Male,Hyderabad,Savings,Withdrawal,UPI,49101.68,101725.24
TXN004983,1746,2024-12-29 17:20:12.961296,49,Female,Hyderabad,Savings,Withdrawal,ATM,44421.62,195297.23
TXN004984,1380,2024-12-29 19:05:20.792079,47,Male,Chennai,Savings,Deposit,UPI,47114.3,317461.19
TXN004985,1656,2024-12-29 20:50:28.622862,62,Male,Delhi,Savings,Transfer,Debit Card,64324.56,24157.07
TXN004986,1358,2024-12-29 22:35:36.453645,43,Male,Mumbai,Savings,Transfer,UPI,96718.23,46236.61
TXN004987,1188,2024-12-30 00:20:44.284428,53,Male,Mumbai,Current,Withdrawal,UPI,87545.0,7661.32
TXN004988,1322,2024-12-30 02:05:52.115211,68,Male,Mumbai,Current,Transfer,UPI,87525.13,113369.03
TXN004989,1450,2024-12-30 03:50:59.945994,51,Male,Delhi,Current,Withdrawal,Net Banking,70367.34,95581.44
TXN004990,1474,2024-12-30 05:36:07.776777,26,Female,Chennai,Savings,Withdrawal,Net Banking,1857.0,426149.8
TXN004991,1013,2024-12-30 07:21:15.607560,29,Female,Mumbai,Savings,Deposit,UPI,44102.01,96692.82
TXN004992,1184,2024-12-30 09:06:23.438343,19,Male,Bangalore,Savings,Withdrawal,UPI,51161.51,332284.61
TXN004993,1111,2024-12-30 10:51:31.269126,55,Male,Bangalore,Savings,Deposit,UPI,84264.88,63587.77
TXN004994,1927,2024-12-30 12:36:39.099909,22,Female,Bangalore,Savings,Deposit,UPI,92291.92,298812.09
TXN004995,1508,2024-12-30 14:21:46.930693,22,Female,Hyderabad,Savings,Withdrawal,Net Banking,45209.43,220631.98
TXN004996,1290,2024-12-30 16:06:54.761476,69,Female,Hyderabad,Current,Deposit,Debit Card,30115.92,207290.72
TXN004997,1295,2024-12-30 17:52:02.592259,39,Female,Delhi,Savings,Withdrawal,Net Banking,33801.73,428998.14
TXN004998,1451,2024-12-30 19:37:10.423042,22,Female,Mumbai,Savings,Withdrawal,Net Banking,57908.36,88021.14
TXN004999,1904,2024-12-30 21:22:18.253825,21,Female,Hyderabad,Current,Withdrawal,Debit Card,27569.7,299632.99
TXN005000,1215,2024-12-30 23:07:26.084608,26,Female,Bangalore,Savings,Deposit,Debit Card,91082.8,411822.71
TXN005001,1974,2024-12-31 00:52:33.915391,46,Female,Hyderabad,Current,Deposit,Net Banking,41923.33,358378.93
TXN005002,1632,2024-12-31 02:37:41.746174,39,Male,Bangalore,Current,Withdrawal,Debit Card,99007.41,491756.18
TXN005003,1894,2024-12-31 04:22:49.576957,44,Female,Mumbai,Savings,Withdrawal,UPI,11040.57,6042.41
TXN005004,1567,2024-12-31 06:07:57.407740,27,Male,Delhi,Savings,Deposit,ATM,18869.14,442757.86
TXN005005,1027,2024-12-31 07:53:05.238523,33,Female,Chennai,Savings,Withdrawal,ATM,51207.91,308658.42
TXN005006,1630,2024-12-31 09:38:13.069306,59,Female,Chennai,Savings,Transfer,Net Banking,86843.71,6229.84
TXN005007,1733,2024-12-31 11:23:20.900090,59,Female,Bangalore,Savings,Deposit,ATM,35459.92,235419.44
TXN005008,1231,2024-12-31 13:08:28.730873,68,Female,Hyderabad,Savings,Withdrawal,UPI,83763.04,384881.5
TXN005009,1565,2024-12-31 14:53:36.561656,27,Female,Hyderabad,Current,Deposit,UPI,42602.71,95360.61
TXN005010,1807,2024-12-31 16:38:44.392439,23,Male,Bangalore,Current,Transfer,Net Banking,85313.9,340846.2
TXN005011,1321,2024-12-31 18:23:52.223222,66,Female,Mumbai,Savings,Deposit,Net Banking,27815.4,74135.87
TXN005012,1913,2024-12-31 20:09:00.054005,22,Male,Bangalore,Savings,Deposit,Debit Card,47241.99,402708.96
TXN005013,1233,2024-12-31 21:54:07.884788,23,Male,Mumbai,Savings,Transfer,UPI,27945.26,286389.37
TXN005014,1670,2024-12-31 23:39:15.715571,64,Female,Delhi,Savings,Deposit,UPI,21600.83,21773.89
TXN005015,1437,2025-01-01 01:24:23.546354,42,Male,Delhi,Savings,Withdrawal,ATM,42172.46,49983.48
TXN005016,1781,2025-01-01 03:09:31.377137,68,Female,Bangalore,Current,Deposit,Net Banking,33537.2,432613.2
TXN005017,1533,2025-01-01 04:54:39.207920,67,Female,Delhi,Current,Transfer,Net Banking,78735.98,21335.7
TXN005018,1403,2025-01-01 06:39:47.038703,21,Female,Hyderabad,Savings,Transfer,Net Banking,74789.09,152778.59
TXN005019,1053,2025-01-01 08:24:54.869486,57,Male,Mumbai,Savings,Withdrawal,ATM,35919.48,285621.38
TXN005020,1787,2025-01-01 10:10:02.700270,65,Female,Chennai,Savings,Deposit,Net Banking,99228.17,110652.69
TXN005021,1313,2025-01-01 11:55:10.531053,49,Male,Chennai,Savings,Deposit,UPI,97386.4,115994.92
TXN005022,1281,2025-01-01 13:40:18.361836,68,Female,Delhi,Savings,Withdrawal,UPI,91791.56,389136.84
TXN005023,1726,2025-01-01 15:25:26.192619,69,Female,Mumbai,Savings,Deposit,Net Banking,58692.15,149042.32
TXN005024,1031,2025-01-01 17:10:34.023402,52,Male,Hyderabad,Savings,Withdrawal,UPI,41289.84,24098.56
TXN005025,1337,2025-01-01 18:55:41.854185,27,Male,Chennai,Savings,Withdrawal,Debit Card,31370.99,361955.29
TXN005026,1183,2025-01-01 20:40:49.684968,51,Male,Hyderabad,Savings,Transfer,Debit Card,1601.7,477411.15
TXN005027,1023,2025-01-01 22:25:57.515751,53,Male,Hyderabad,Savings,Deposit,UPI,63217.49,416807.32
TXN005028,1544,2025-01-02 00:11:05.346534,23,Male,Chennai,Savings,Withdrawal,UPI,55360.87,276538.2
TXN005029,1446,2025-01-02 01:56:13.177317,60,Male,Chennai,Current,Transfer,UPI,63024.16,215317.46
TXN005030,1074,2025-01-02 03:41:21.008100,63,Female,Delhi,Current,Withdrawal,Debit Card,57637.9,462956.76
TXN005031,1010,2025-01-02 05:26:28.838883,33,Male,Mumbai,Current,Transfer,UPI,13857.82,384281.59
TXN005032,1484,2025-01-02 07:11:36.669666,70,Female,Bangalore,Current,Deposit,UPI,69568.4,287475.33
TXN005033,1456,2025-01-02 08:56:44.500450,36,Female,Mumbai,Savings,Withdrawal,Debit Card,36107.53,440512.05
TXN005034,1566,2025-01-02 10:41:52.331233,51,Female,Bangalore,Savings,Transfer,UPI,51677.85,302847.62
TXN005035,1564,2025-01-02 12:27:00.162016,42,Female,Chennai,Savings,Deposit,UPI,36628.81,486884.81
TXN005036,1660,2025-01-02 14:12:07.992799,48,Female,Hyderabad,Savings,Withdrawal,UPI,2297.79,429853.79
TXN005037,1160,2025-01-02 15:57:15.823582,66,Male,Mumbai,Current,Deposit,UPI,87667.73,277470.39
TXN005038,1882,2025-01-02 17:42:23.654365,58,Female,Hyderabad,Current,Withdrawal,ATM,14958.47,461803.92
TXN005039,1014,2025-01-02 19:27:31.485148,34,Female,Mumbai,Savings,Withdrawal,Net Banking,58259.09,174507.28
TXN005040,1178,2025-01-02 21:12:39.315931,64,Female,Pune,Savings,Deposit,UPI,88324.79,351958.88
TXN005041,1412,2025-01-02 22:57:47.146714,47,Male,Mumbai,Savings,Transfer,Net Banking,22210.79,89781.42
TXN005042,1878,2025-01-03 00:42:54.977497,56,Male,Hyderabad,Savings,Transfer,UPI,41260.27,448205.63
TXN005043,1053,2025-01-03 02:28:02.808280,48,Male,Pune,Savings,Transfer,Debit Card,37835.42,127784.82
TXN005044,1408,2025-01-03 04:13:10.639063,36,Male,Delhi,Savings,Withdrawal,Net Banking,9013.13,474771.09
TXN005045,1847,2025-01-03 05:58:18.469846,52,Female,Chennai,Current,Withdrawal,ATM,42409.38,13410.77
TXN005046,1022,2025-01-03 07:43:26.300630,46,Male,Delhi,Savings,Transfer,UPI,47999.9,342509.26
TXN005047,1030,2025-01-03 09:28:34.131413,18,Female,Delhi,Savings,Withdrawal,UPI,2757.07,79277.8
TXN005048,1703,2025-01-03 11:13:41.962196,21,Male,Mumbai,Savings,Withdrawal,Debit Card,48865.56,386551.68
TXN005049,1260,2025-01-03 12:58:49.792979,45,Male,Chennai,Current,Withdrawal,UPI,9473.63,248493.44
TXN005050,1205,2025-01-03 14:43:57.623762,35,Male,Pune,Current,Withdrawal,ATM,89257.02,455276.88
TXN005051,1059,2025-01-03 16:29:05.454545,43,Male,Mumbai,Savings,Deposit,UPI,65050.76,358959.26
TXN005052,1471,2025-01-03 18:14:13.285328,57,Female,Bangalore,Current,Deposit,UPI,5737.05,385291.66
TXN005053,1776,2025-01-03 19:59:21.116111,36,Male,Mumbai,Savings,Withdrawal,Debit Card,82721.6,64637.29
TXN005054,1466,2025-01-03 21:44:28.946894,23,Female,Pune,Savings,Withdrawal,Debit Card,36223.78,52797.8
TXN005055,1012,2025-01-03 23:29:36.777677,18,Female,Hyderabad,Savings,Transfer,ATM,22639.15,426026.06
TXN005056,1631,2025-01-04 01:14:44.608460,25,Female,Mumbai,Savings,Withdrawal,UPI,25466.73,116758.05
TXN005057,1927,2025-01-04 02:59:52.439243,50,Female,Bangalore,Savings,Deposit,UPI,59812.09,434136.2
TXN005058,1974,2025-01-04 04:45:00.270027,68,Female,Mumbai,Current,Withdrawal,ATM,8247.14,75556.38
TXN005059,1290,2025-01-04 06:30:08.100810,60,Female,Pune,Current,Deposit,Debit Card,5968.64,157683.38
TXN005060,1850,2025-01-04 08:15:15.931593,38,Female,Bangalore,Savings,Deposit,ATM,62788.55,464725.67
TXN005061,1760,2025-01-04 10:00:23.762376,41,Male,Chennai,Savings,Deposit,Net Banking,98192.76,420660.33
TXN005062,1354,2025-01-04 11:45:31.593159,42,Female,Pune,Savings,Deposit,UPI,48394.5,31850.11
TXN005063,1639,2025-01-04 13:30:39.423942,64,Male,Mumbai,Savings,Deposit,Net Banking,41387.0,226808.27
TXN005064,1075,2025-01-04 15:15:47.254725,60,Male,Bangalore,Savings,Deposit,Debit Card,94725.05,455384.58
TXN005065,1873,2025-01-04 17:00:55.085508,36,Female,Pune,Savings,Transfer,Debit Card,24174.96,12305.13
TXN005066,1716,2025-01-04 18:46:02.916291,46,Female,Chennai,Savings,Deposit,UPI,24130.05,58123.15
TXN005067,1561,2025-01-04 20:31:10.747074,70,Male,Hyderabad,Current,Deposit,ATM,90521.1,324371.96
TXN005068,1591,2025-01-04 22:16:18.577857,27,Male,Delhi,Savings,Transfer,Debit Card,64728.42,56966.82
TXN005069,1441,2025-01-05 00:01:26.408640,29,Female,Bangalore,Savings,Withdrawal,Debit Card,5473.0,227174.93
TXN005070,1991,2025-01-05 01:46:34.239423,50,Female,Hyderabad,Savings,Deposit,UPI,67430.34,256372.28
TXN005071,1241,2025-01-05 03:31:42.070207,24,Male,Chennai,Savings,Deposit,UPI,82021.15,430825.76
TXN005072,1861,2025-01-05 05:16:49.900990,34,Male,Hyderabad,Savings,Withdrawal,Debit Card,27467.94,478908.46
TXN005073,1154,2025-01-05 07:01:57.731773,27,Female,Mumbai,Savings,Withdrawal,Net Banking,38351.0,258554.32
TXN005074,1786,2025-01-05 08:47:05.562556,48,Male,Delhi,Savings,Deposit,UPI,19847.89,257628.36
TXN005075,1096,2025-01-05 10:32:13.393339,23,Male,Bangalore,Current,Deposit,UPI,63371.29,364763.69
TXN005076,1726,2025-01-05 12:17:21.224122,34,Female,Pune,Savings,Transfer,Net Banking,66453.07,100290.78
TXN005077,1294,2025-01-05 14:02:29.054905,67,Male,Chennai,Savings,Withdrawal,Debit Card,6946.73,470724.98
TXN005078,1209,2025-01-05 15:47:36.885688,54,Female,Delhi,Savings,Withdrawal,UPI,67802.69,5593.47
TXN005079,1343,2025-01-05 17:32:44.716471,35,Female,Chennai,Current,Deposit,UPI,65879.61,5887.97
TXN005080,1088,2025-01-05 19:17:52.547254,43,Female,Hyderabad,Savings,Deposit,Debit Card,3609.93,314704.85
TXN005081,1818,2025-01-05 21:03:00.378037,66,Male,Chennai,Savings,Withdrawal,UPI,55581.47,174034.92
TXN005082,1776,2025-01-05 22:48:08.208820,33,Female,Chennai,Savings,Transfer,UPI,61432.45,202067.04
TXN005083,1937,2025-01-06 00:33:16.039603,25,Male,Hyderabad,Savings,Deposit,ATM,43072.55,114611.4
TXN005084,1390,2025-01-06 02:18:23.870387,41,Female,Hyderabad,Savings,Transfer,UPI,90141.59,206862.19
TXN005085,1325,2025-01-06 04:03:31.701170,30,Female,Delhi,Current,Deposit,UPI,32904.1,414851.66
TXN005086,1940,2025-01-06 05:48:39.531953,46,Male,Bangalore,Current,Withdrawal,ATM,6811.12,351128.48
TXN005087,1889,2025-01-06 07:33:47.362736,49,Male,Hyderabad,Savings,Deposit,Debit Card,67218.11,51853.61
TXN005088,1832,2025-01-06 09:18:55.193519,41,Male,Delhi,Savings,Withdrawal,UPI,60561.5,33056.52
TXN005089,1157,2025-01-06 11:04:03.024302,33,Female,Chennai,Savings,Withdrawal,UPI,98906.95,255565.43
TXN005090,1668,2025-01-06 12:49:10.855085,28,Male,Chennai,Current,Withdrawal,UPI,23207.7,366429.68
TXN005091,1651,2025-01-06 14:34:18.685868,49,Female,Pune,Savings,Withdrawal,UPI,39609.89,333922.09
TXN005092,1633,2025-01-06 16:19:26.516651,23,Male,Mumbai,Savings,Withdrawal,Debit Card,46171.86,432736.77
TXN005093,1577,2025-01-06 18:04:34.347434,52,Female,Hyderabad,Savings,Withdrawal,Net Banking,86164.64,70965.99
TXN005094,1619,2025-01-06 19:49:42.178217,50,Female,Delhi,Savings,Deposit,Debit Card,41515.34,304847.56
TXN005095,1659,2025-01-06 21:34:50.009000,35,Female,Pune,Savings,Withdrawal,UPI,77237.62,384177.2
TXN005096,1137,2025-01-06 23:19:57.839783,54,Female,Delhi,Savings,Deposit,UPI,15778.58,469231.19
TXN005097,1923,2025-01-07 01:05:05.670567,30,Male,Bangalore,Savings,Withdrawal,UPI,41037.46,54937.1
TXN005098,1674,2025-01-07 02:50:13.501350,27,Male,Pune,Current,Transfer,UPI,15582.25,123622.72
TXN005099,1428,2025-01-07 04:35:21.332133,54,Female,Delhi,Savings,Deposit,UPI,94972.92,180522.76
TXN005100,1452,2025-01-07 06:20:29.162916,43,Female,Hyderabad,Current,Transfer,UPI,17857.95,272671.46
TXN005101,1612,2025-01-07 08:05:36.993699,63,Male,Delhi,Savings,Transfer,Net Banking,41965.37,207263.04
TXN005102,1850,2025-01-07 09:50:44.824482,34,Male,Mumbai,Savings,Withdrawal,Net Banking,8317.85,431253.06
TXN005103,1911,2025-01-07 11:35:52.655265,18,Male,Chennai,Savings,Deposit,ATM,92146.21,475510.83
TXN005104,1819,2025-01-07 13:21:00.486048,42,Male,Chennai,Current,Transfer,UPI,62419.49,39688.93
TXN005105,1141,2025-01-07 15:06:08.316831,51,Male,Pune,Savings,Transfer,Debit Card,96249.38,351341.91
TXN005106,1083,2025-01-07 16:51:16.147614,56,Male,Delhi,Savings,Deposit,UPI,4322.94,61565.29
TXN005107,1177,2025-01-07 18:36:23.978397,27,Female,Delhi,Savings,Transfer,UPI,17580.35,449487.8
TXN005108,1198,2025-01-07 20:21:31.809180,37,Male,Delhi,Savings,Transfer,UPI,38066.88,75338.78
TXN005109,1624,2025-01-07 22:06:39.639963,24,Male,Delhi,Current,Withdrawal,UPI,62173.85,495798.05
TXN005110,1568,2025-01-07 23:51:47.470747,33,Female,Mumbai,Savings,Transfer,UPI,33018.82,216736.35
TXN005111,1972,2025-01-08 01:36:55.301530,54,Male,Hyderabad,Current,Withdrawal,UPI,71216.21,194058.76
TXN005112,1691,2025-01-08 03:22:03.132313,46,Male,Mumbai,Current,Withdrawal,UPI,16596.44,295208.84
TXN005113,1421,2025-01-08 05:07:10.963096,29,Male,Mumbai,Savings,Deposit,Net Banking,60103.59,200206.44
TXN005114,1401,2025-01-08 06:52:18.793879,34,Female,Mumbai,Current,Deposit,UPI,39856.82,121173.34
TXN005115,1698,2025-01-08 08:37:26.624662,65,Male,Chennai,Savings,Withdrawal,UPI,50873.27,316426.2
TXN005116,1471,2025-01-08 10:22:34.455445,37,Female,Mumbai,Savings,Deposit,ATM,57006.34,365539.98
TXN005117,1218,2025-01-08 12:07:42.286228,43,Male,Delhi,Savings,Withdrawal,UPI,6083.6,472934.19
TXN005118,1925,2025-01-08 13:52:50.117011,65,Female,Mumbai,Savings,Transfer,ATM,92410.02,207513.71
TXN005119,1929,2025-01-08 15:37:57.947794,36,Male,Delhi,Savings,Deposit,UPI,78630.57,354357.6
TXN005120,1828,2025-01-08 17:23:05.778577,64,Male,Pune,Savings,Deposit,ATM,44301.33,417633.74
TXN005121,1987,2025-01-08 19:08:13.609360,29,Male,Hyderabad,Current,Withdrawal,ATM,54792.2,416534.99
TXN005122,1729,2025-01-08 20:53:21.440144,38,Female,Chennai,Savings,Deposit,Debit Card,3350.31,21963.72
TXN005123,1632,2025-01-08 22:38:29.270927,59,Male,Hyderabad,Savings,Transfer,UPI,49844.94,181072.65
TXN005124,1951,2025-01-09 00:23:37.101710,51,Male,Pune,Savings,Withdrawal,ATM,42688.96,11642.09
